organisationid,shardid,shortcode,organisationstatus,createddateutc,signupdateutc,productoption,deleteddateutc,saleschannel,channeltype,salestaxbasis,salestaxperiod,salestaxtype,incometaxbasis,provisionaltaxbasis,managedbypracticeflag,payingflag,marketcode,nonpracticestaffusers,practicestaffusers,trialflag
1D2BED11-CEF4-4A08-95AD-C24D87ACC3DD,121,!HE2ex,Deleted,2013-09-24 06:38:35,2018-11-30 00:00:00,Unknown,2019-09-11 15:30:51.673,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,0,AU,2,1,0
5D98B5D9-1A60-4590-972A-62B16DAC7050,150,!z5TY6,Active,2016-10-14 09:57:10,2019-12-19 00:00:00,Standard,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,Australian Income Times (Option 2),None,1,1,AU,3,12,0
9BAC3E9B-5540-49A5-8E21-E1D6D388C388,93,!fcrff,Active,2016-04-26 05:06:10,2018-10-15 00:00:00,Starter,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,4,9,0
3488D5C3-4A0D-4642-A733-B41AF7685ADA,162,!uZwy5,Deleted,2016-08-28 03:18:06,2016-09-18 00:00:00,Unknown,2017-01-30 07:49:56,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,0,AU,2,2,0
949FA05A-72E2-4367-8410-F20862BA8D65,116,!rGsEs,Active,2018-03-07 05:01:58,2018-03-07 00:00:00,Premium 50,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,4,7,0
7A413A7E-14A4-4905-AE20-C5AB8E83773C,108,!416Z1,Active,2017-06-15 01:02:47,2018-08-14 00:00:00,Premium 20,,Partner,Accountant,Australian Cash Basis,Australian Monthly,Australian GST,None,None,1,1,AU,4,2,0
EB934FD0-7D91-4D16-BA72-08A9F10981FF,128,!CJ859,Deleted,2015-03-31 10:38:02,2015-03-31 00:00:00,Unknown,2019-11-07 14:31:24.75,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,0,AU,2,4,0
954255E2-2899-40D4-A876-1EE60E12EFF4,157,!8JB1X,Active,2018-06-14 23:59:20,2018-06-15 00:00:00,Standard,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,4,1,0
7FA239DB-6A56-4565-A999-AF20786B770B,102,!zqSYI,Active,2017-06-26 21:32:36,2017-06-27 00:00:00,Premium 5,,Partner,Bookkeeper,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,Australian Income Times (Option 2),None,1,1,AU,1,4,0
1379D62F-E9C0-4E97-AD93-719EF7D34460,139,!26Zav,Active,2015-09-30 02:24:55,2015-11-06 00:00:00,Premium,2017-12-04 20:45:05.817,Partner,Bookkeeper,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,Australian Income Times (Option 2),None,1,1,AU,6,2,0
4CE78AF7-31B2-46E1-B70C-796E18E9C8DD,166,!EfQug,Active,2016-09-13 02:17:43.06,2016-09-13 00:00:00,GST Cashbook,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,1,4,0
8C22B515-0DF6-48AA-9011-F895E68D0195,144,!MfP4v,Active,2015-06-18 13:46:13,2015-06-23 00:00:00,Premium 5,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Income Times (Option 2),None,1,1,AU,1,11,0
3A450B8D-0E5A-4C88-B2E8-5FC48B093837,127,!Yj1FR,Active,2019-05-02 03:13:34,2019-05-02 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,1,0
B7740C7A-F6B3-4497-9B99-D2344F3A5A41,127,!7aG2o,Active,2015-12-22 13:05:47,2016-01-22 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,1,5,0
F75E5787-70C8-402B-8F8C-832BD1175611,92,!rIu4c,Active,2017-08-06 00:57:44,2017-08-06 00:00:00,Premium,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,3,1,0
12FAFCE5-1B66-46FA-8611-1BBABCEB472A,84,!EAN2X,Active,2017-03-26 10:53:45,2017-03-30 00:00:00,Premium 5,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,2,6,0
30319B13-4883-4112-BF4E-BAC647B2657A,157,!nyQtn,Active,2018-04-26 03:39:14,2018-05-30 00:00:00,Premium 5,,Online,Unknown,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,0,1,AU,6,0,0
9A4951BD-16A6-4672-8865-06A12A2A49DF,121,!9q8BZ,Active,2018-10-25 20:41:42,2018-10-26 00:00:00,Premium 20,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,5,0
1974DB00-9B54-4122-9432-0695BE261373,156,!CF81P,Active,2011-07-21 07:39:11,2011-07-22 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,6,3,0
20455D25-A6EA-43AE-8DB2-D82EDFDBBA9A,93,!ln3d5,Active,2016-05-23 22:12:38,2016-06-21 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,6,0
8AB3084B-F692-4A55-84D2-B30FA5D3BF46,114,!i57Pd,Active,2014-05-12 11:59:48,2014-07-26 00:00:00,Standard,,Online,Unknown,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,0,1,AU,6,0,0
DF736821-A031-4A55-9383-DC66A137A82E,114,!0pYEG,Active,2014-07-18 05:02:39,2020-02-06 00:00:00,Standard,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,2,0
E37CD1DB-B01A-4DB2-8B38-9229D5A10E21,128,!9HasF,Active,2015-12-23 23:17:27,2015-12-24 00:00:00,GST Cashbook,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,23,0
F22963DA-9A38-4D02-BFAD-63CBDEE994A3,150,!6Ust3,Active,2016-10-27 02:08:32,2016-10-27 00:00:00,Premium,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Income Times (Option 2),None,1,1,AU,8,4,0
35338734-E81E-4B72-B3A7-5B1B3C105B35,110,!1xhPJ,Active,2013-03-21 00:17:33,2015-01-13 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,3,1,0
AA28CEB4-F76E-4CD7-8D99-A4759F505525,121,!uT8sy,Active,2013-11-30 02:26:34,2017-03-03 00:00:00,Premium,,Partner,Bookkeeper,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,12,3,0
AA78676B-01BF-44E1-84F7-CF4A1149F807,121,!YxJFb,Active,2018-08-30 02:20:02.14,2018-08-30 00:00:00,Standard,,Partner,Accountant,Australian Accrual Basis,Australian Monthly,Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,2,12,0
19557321-FD91-4FC9-A41B-C28583C5A76F,114,!hy0bG,Active,2014-07-02 23:43:58,2014-07-03 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,1,8,0
461C9770-C366-46AE-A945-41B27D9B77E6,138,!GahWo,Active,2016-06-30 05:34:03,2019-04-28 00:00:00,Starter,,Online,Unknown,Australian Accrual Basis,Australian Monthly,Australian GST,None,None,0,1,AU,13,0,0
50BD8D4D-0206-4EC9-9145-0986D8E802D0,72,!fb6jb,Active,2016-06-07 01:12:47,2016-06-07 00:00:00,Premium 50,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,3,10,0
F76FB6D0-B590-4B7C-9CA9-C51D3C70BC38,150,!1ZymK,Active,2016-12-09 05:06:46,2016-12-12 00:00:00,Standard,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,Australian Income Times (Option 2),None,1,1,AU,1,16,0
3A405AD1-1D30-4EC8-8597-666D67539254,121,!n3BDD,Active,2018-08-22 04:11:42,2018-08-24 00:00:00,Premium 5,,Partner,Accountant,Australian Accrual Basis,Australian Monthly,Australian GST,Australian Income Times (Option 2),None,1,1,AU,3,2,0
639CC669-8119-42A1-A70A-2E44036921CA,114,!mqHdQ,Active,2014-07-11 20:24:46,2014-09-09 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,3,0
16B11D3F-F884-4631-9CAC-A535FA4873DF,120,!CPNZ3,Deleted,2013-04-18 06:22:12,2013-10-16 00:00:00,Unknown,2019-01-04 14:30:43.71,Partner,Financial Advisor,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,0,AU,0,2,0
50D9F60E-D934-4AE4-B35C-69C6E86394F6,126,!rLVzY,Active,2015-02-12 06:34:06,2015-03-12 00:00:00,Premium 5,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,Australian Income Times (Option 2),None,1,1,AU,1,2,0
E543BED3-AFAC-416C-A224-4875F3EA0CA5,110,!R5BGV,Active,2017-09-28 02:02:47,,Unknown,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,0,0,AU,0,6,0
F26D99C0-6F5E-4165-BE2C-B2B1D1D8ECBF,92,!ddE3t,Active,2017-07-20 03:28:42,2017-07-20 00:00:00,Premium 5,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,1,0
D327AE6D-08F1-44E2-A799-2DC8D3FE27B8,132,!cja0s,Active,2016-01-17 05:01:10,2016-02-12 00:00:00,Premium,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,7,13,0
89BD9935-2F8A-4324-8A95-32E2A10D0653,138,!5CqpP,Active,2015-05-24 06:10:30,2015-05-24 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,2,0
1A2F8BA8-0341-4501-BF2C-5B3B3961C8A2,88,!Idwx1,Active,2016-04-14 04:49:32,2017-09-06 00:00:00,Premium,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,5,4,0
9134AEC4-030D-4655-B13A-17DDAC155394,127,!e3L0j,Active,2015-02-16 05:41:04.69,2015-02-16 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,12,0
66793727-A073-4A05-847C-68845A1F7EBC,126,!1mh9j,Active,2016-01-04 02:51:55,2016-02-04 00:00:00,Premium,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,5,10,0
9F64204C-F2B1-44F1-8353-9FD99B0322CF,145,!XwD4u,Active,2015-10-08 00:20:32.74,2015-10-29 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,8,0
747E9E71-D1BE-4F58-A29F-93FCC225C093,102,!0ZiHy,Active,2017-06-29 01:15:04,2017-06-29 00:00:00,Standard,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,20,0
516E52EA-82D6-45F9-8CE3-AE6D2457BD5A,132,!fTFgH,Active,2015-07-23 08:24:21,2019-02-01 00:00:00,Premium 50 + Expenses,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,5,13,0
25FB9EFF-4556-453E-9FDA-B32B2A247B6C,134,!5APvk,Active,2015-09-28 06:41:53,2015-10-10 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,4,1,0
374E8255-78B8-4C5A-BA5B-47739014E6D5,132,!eXEGa,Active,2015-07-23 20:10:53,2015-11-21 00:00:00,Premium,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,2,6,0
35494023-8FF8-479C-8808-08FE9ABE2E52,132,!JIE5V,Active,2015-05-11 04:06:43,2015-05-11 00:00:00,Premium 50,,Online,Unknown,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,0,1,AU,28,0,0
46D08D15-1234-4A35-9A8A-80E801D994FC,127,!hxFdi,Active,2015-05-17 01:34:50,2018-02-17 00:00:00,Premium 5,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,5,0
0944F169-FA83-4F95-9DBE-89FAF1EBAE7A,93,!SKbxt,Active,2017-07-31 11:18:12,2017-07-31 00:00:00,Premium 20,,Partner,Bookkeeper,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,3,8,0
1C96742E-FE65-4F35-8111-35D6B76F8BF3,92,!lHeHa,Active,2015-03-13 02:52:48,2015-03-13 00:00:00,Standard,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,7,0
DE041972-031F-4BCD-AF29-607D42C7D84C,103,!Vp0ht,Active,2014-04-22 04:16:19,2019-09-03 00:00:00,Premium 50,,Partner,Accountant,Australian Cash Basis,Australian Annual,Australian GST,None,None,1,1,AU,14,10,0
DB5EA372-02C1-4424-A231-5E5866E22C5D,92,!T8p9g,Active,2016-02-21 23:06:42,2019-05-20 00:00:00,Premium 5,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,3,0
9EF8F1A1-933E-499E-9F18-9B7C93BD1A2A,156,!uWVl0,Active,2018-04-03 12:52:29,2018-04-30 00:00:00,Standard,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,1,0
976D98DB-8D3D-4EBE-A6F8-F8C7A6DF8910,93,!JsRIP,Active,2017-08-23 06:10:58,2017-08-23 00:00:00,Premium 5,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,16,0
2AFB7872-7C9E-4A47-805C-91402DD9DAC3,157,!bqicO,Active,2013-11-04 02:37:30.043,2017-06-02 00:00:00,Standard,2017-11-29 17:50:09.543,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,4,3,0
795CBD17-C486-4368-A237-9F924975F36D,120,!nwbpY,Active,2019-07-31 04:56:48,2019-08-08 00:00:00,Starter + Expenses,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,6,2,0
F75970D2-638E-4A71-93D3-30F3EA62C3F6,152,!GLbJy,Active,2013-02-11 04:42:17,2013-08-29 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,1,1,0
227C86BB-C733-421F-9570-8BA1F8A1CFBE,121,!PkH7j,Active,2013-06-28 06:52:09,2013-07-10 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Income Times (Option 2),None,1,1,AU,2,8,0
F31AB901-FB16-4749-85B1-5C94F602D095,127,!UTorC,Active,2015-06-15 01:44:47,2015-06-16 00:00:00,Premium 50,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,3,9,0
5E93CF77-8614-4B35-AA30-2372A796DD6B,157,!FZIGo,Active,2013-12-24 00:19:10,2013-12-24 00:00:00,Premium 50,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,3,12,0
C4FDE520-5E34-48BC-A019-92D1C183A16D,144,!Ktvwe,Active,2015-12-03 03:50:11.63,2015-12-03 00:00:00,GST Cashbook,,Partner,Accountant,Australian Accrual Basis,Australian Monthly,Australian GST,None,None,1,1,AU,3,35,0
C2AD5576-CF89-4343-9F9E-8D48F1989FA5,103,!oCfjz,Active,2014-01-25 03:10:27,2019-08-01 00:00:00,Standard,2019-07-22 19:50:16.63,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,1,0
A127769B-99DA-48B4-9BC9-49DCF227CA69,139,!0wXEQ,Active,2015-05-18 23:33:13,2017-09-26 00:00:00,GST Cashbook,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,1,2,0
55F2B1C6-7B54-4C36-8C68-5DFF22ED9400,133,!4hy3q,Active,2015-08-24 03:29:19,2019-05-29 00:00:00,Payroll Cashbook,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,6,0
0963BD60-49EC-4178-9DFD-BB30C6B79B36,116,!bfv8Y,Active,2014-11-14 14:19:43,2014-11-15 00:00:00,Premium 50,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,1,2,0
051F143A-CC80-4B39-B6DE-610CA52A3311,110,!SJZ6F,Active,2017-11-07 03:24:30,2018-05-01 00:00:00,Premium 5,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,3,0
5F56ED3B-060D-4090-A7F2-8D3831734C0C,88,!G8cWr,Active,2018-01-24 02:22:20,2018-04-11 00:00:00,Premium 20,,Partner,Accountant,Australian Accrual Basis,Australian Monthly,Australian GST,None,None,1,1,AU,7,11,0
CC8E5EA9-F65C-4C28-9CDA-5E5672D3C917,156,!OERip,Active,2013-06-18 05:35:43,2013-06-18 00:00:00,Premium 50,,Partner,Accountant,Australian Cash Basis,Australian Monthly,Australian GST,Australian Income Times (Option 2),None,1,1,AU,6,5,0
237A7647-0879-43C3-A927-FA8A36C82705,157,!01r8Z,Active,2013-07-16 02:56:11,2020-02-03 00:00:00,Premium 20,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,3,8,0
59E9AC12-719B-4D27-AC36-D8ECD092EC73,120,!PXBq9,Active,2012-07-30 04:16:36,2012-07-30 00:00:00,Premium 5,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,2,9,0
C6736BA2-C007-4C8D-AE68-7F76A02C75ED,72,!Lxvyy,Active,2016-07-06 03:28:12,2016-07-06 00:00:00,Starter,,Online,Unknown,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,0,1,AU,3,0,0
008FEC8B-D3A1-478B-94C1-EEA82649E618,157,!LtrQj,Active,2013-09-03 16:59:34,2019-07-17 00:00:00,Payroll Cashbook,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,5,0
94F94D1F-483F-4C38-B73A-AD6EA1DC0FA6,127,!yd0bs,Active,2015-03-04 00:43:32,2016-07-22 00:00:00,Standard,,Partner,Accountant,Australian Accrual Basis,Australian Monthly,Australian GST,Australian Income Times (Option 2),None,1,1,AU,2,7,0
548FC556-89D0-43A8-9364-C85F84CADD7F,104,!wEUcp,Active,2014-06-23 03:08:45,2016-11-16 00:00:00,Premium,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,3,6,0
3A2078D3-311B-43D1-BC9B-0DC6896489BB,138,!yyGC7,Active,2016-03-31 02:32:59,2016-03-31 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,3,0
3348C2E1-9799-4300-8F55-944808B15087,121,!WrY3u,Active,2013-08-30 22:39:16,2015-12-11 00:00:00,Premium 5,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,1,0
5168CF99-F410-4B19-9F03-E619B0A6B704,116,!1DtoY,Active,2014-10-22 01:12:34,2014-10-22 00:00:00,Premium 100 + Projects,,Partner,Accountant,Australian Accrual Basis,Australian Monthly,Australian GST,None,None,1,1,AU,11,5,0
A0E90527-B5DF-461B-B8F7-E671402F9A71,121,!v4ZSh,Active,2013-08-06 07:05:39,2013-08-22 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,1,0
6FB9C306-46D8-446A-8B3A-979B960D3C76,92,!j4BA8,Active,2016-02-12 04:51:26,2016-02-12 00:00:00,Premium,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,6,3,0
732A290A-11FF-4654-B7E4-AB2F1F1074E0,108,!MYf1C,Active,2017-06-29 22:07:14,2017-06-30 00:00:00,Premium 20,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,12,5,0
02E3B93F-69C4-4064-BE0A-CF7FB1A7A78C,133,!AxGHq,Deleted,2015-11-06 04:30:46.283,2015-11-06 00:00:00,Unknown,2019-01-13 14:30:22.477,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,0,AU,1,5,0
D1DBD959-07D1-4EA9-833D-069D77AD3181,166,!VHg3P,Active,2016-09-14 05:21:33,2017-03-21 00:00:00,Starter,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,3,0
1EF66AB8-629A-4AE8-8C6F-6ABB072EE36E,108,!8d0gQ,Active,2010-07-16 07:36:23,2014-06-23 00:00:00,Premium 5,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,5,4,0
440FA46B-DE09-42BD-A57C-D8C7D07D6BDD,127,!fyMbb,Deleted,2015-07-01 23:30:07,2015-07-25 00:00:00,Unknown,2019-06-29 15:31:02.117,Online,Unknown,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,0,0,AU,6,0,0
435E8CFE-5A45-44A5-BAF5-9F84123E0914,115,!dImhW,Active,2018-12-02 13:10:25,2019-01-03 00:00:00,Premium 5,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,1,3,0
15EE2CBF-F137-4A0A-8352-199261293F73,102,!0dr9h,Active,2014-04-08 00:30:00,2014-05-09 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,3,3,0
D54AF070-50CE-4009-BD7F-A943AC6A975B,138,!HIPu7,Active,2016-02-19 03:45:48,2016-02-20 00:00:00,Premium 100,,Partner,Bookkeeper,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,3,19,0
BDA6A5E7-51BC-4D73-BA8B-0DEBC29F1AE1,92,!i5IoU,Active,2016-03-31 06:30:51,2016-03-31 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,7,0
9D524C68-ED65-4A25-81A8-290366DA060D,128,!3enX1,Active,2015-07-31 00:30:10,2018-10-05 00:00:00,Premium,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,3,6,0
03C6D7CF-4641-452E-BAAD-279344ADF8C4,150,!40PSC,Active,2016-11-09 02:28:49,2016-11-09 00:00:00,Premium 50,,Partner,Bookkeeper,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,30,1,0
